ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"120.9128"	"0.0018"	"7"	"4.8e+08"	"1.0e-03"	D	"0.263570"	"7.80014"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.6f"	"3G*"	"4.000"		"T10439"	"L5267"	
"121.0888"	"0.0018"	"53*"	"4.9e+09"	"1.1e-02"	D+	"0.263570"	"7.78918"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.6f"	"3F*"	"4.000"		"T10439"	"L5267"	
"121.0901"	"0.0018"	"53*"	"1.0e+08"	"1.7e-04"	D	"0.263570"	"7.78910"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.6f"	"3G*"	"3.000"		"T10439"	"L5267"	
"121.1827"	"0.0021"	"12"	"2.0e+09"	"3.5e-03"	D	"0.0212278"	"7.54101"	"3p6.3d2"	"3F"	"4.000"	"3p5.3d2.(3P). (2D*).4s"	"3D*"	"3.000"		"u37"	"L5267"	
"121.3031"	"0.0018"	"54"	"6.2e+09"	"1.4e-02"	D+	"0.263570"	"7.77589"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.6f"	"1G*"	"4.000"		"T10439"	"L5267"	
"121.3323"	"0.0015"	"6"	"2.8e+08"	"6.2e-04"	D	"0.0000000"	"7.51051"	"3p6.3d2"	"3F"	"2.000"	"3p5.3d2.(3P). (2D*).4s"	"3D*"	"2.000"		"T10439"	"L5267"	
"121.4072"	"0.0018"	"15"	"2.7e+09"	"6.0e-03"	D	"0.263570"	"7.76944"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.6f"	"3H*"	"4.000"		"u37"	"L5267"	
"121.4870"	"0.0015"	"12"	"2.1e+09"	"3.4e-03"	D	"0.0095660"	"7.51051"	"3p6.3d2"	"3F"	"3.000"	"3p5.3d2.(3P). (2D*).4s"	"3D*"	"2.000"		"T10439"	"L5267"	
"121.5529"	"0.0016"	"6"	"7.3e+08"	"1.0e-03"	D	"0.0000000"	"7.49688"	"3p6.3d2"	"3F"	"2.000"	"3p5.3d2.(3P). (2D*).4s"	"3D*"	"1.000"		"T10439"	"L5267"	
"121.9518"	"0.0015"	"7"	"1.2e+09"	"1.6e-03"	D	"0.1592348"	"7.63159"	"3p6.3d2"	"1D"	"2.000"	"3p5.3d2.(3P). (4S*).4s"	"3S*"	"1.000"		"u37"	"L5267"	
"122.3346"	"0.0015"	"15"	"3.9e+09"	"2.6e-02"	D	"0.182618"	"7.63159"	"3p6.3d2"	"3P"	"0"	"3p5.3d2.(3P). (4S*).4s"	"3S*"	"1.000"		"T10439"	"L5267"	
"122.3700"	"0.0014"	"13"	"5.7e+09"	"7.7e-03"	D	"0.0000000"	"7.44682"	"3p6.3d2"	"3F"	"2.000"	"3p5.3d2.(3P). (4D*).4s"	"3D*"	"1.000"		"u37"	"L5267"	
"122.3928"	"0.0015"	"15"	"1.1e+10"	"2.4e-02"	D+	"0.186161"	"7.63159"	"3p6.3d2"	"3P"	"1.000"	"3p5.3d2.(3P). (4S*).4s"	"3S*"	"1.000"		"u37"	"L5267"	
"122.5199"	"0.0015"	"30"	"2.0e+10"	"2.8e-02"	D+	"0.1938809"	"7.63159"	"3p6.3d2"	"3P"	"2.000"	"3p5.3d2.(3P). (4S*).4s"	"3S*"	"1.000"		"u37"	"L5267"	
"123.0275"	"0.0015"	"27"	"5.4e+09"	"8.7e-03"	D	"0.0095660"	"7.41658"	"3p6.3d2"	"3F"	"3.000"	"3p5.3d2.(3P). (4D*).4s"	"3D*"	"2.000"		"u37"	"L5267"	
"123.1300"	"0.0021"	"31"	"1.9e+09"	"4.4e-03"	D	"0.1592348"	"7.56009"	"3p6.3d2"	"1D"	"2.000"	"3p5.3d2.(3P). (2D*).4s"	"1D*"	"2.000"		"T10439"	"L5267"	
"123.4942"	"0.0017"	"28"	"6.4e+09"	"1.1e-02"	D+	"0.0212278"	"7.40025"	"3p6.3d2"	"3F"	"4.000"	"3p5.3d2.(3P). (4D*).4s"	"3D*"	"3.000"		"u37"	"L5267"	
"123.6660"	"0.0015"	"8"	"4.1e+08"	"5.7e-04"	D	"0.1592348"	"7.52801"	"3p6.3d2"	"1D"	"2.000"	"3p5.3d2.(3P). (2S*).4s"	"3S*"	"1.000"		"T10439"	"L5267"	
"123.7091"	"0.0021"	"17"	"1.1e+09"	"2.6e-03"	D	"0.1938809"	"7.56009"	"3p6.3d2"	"3P"	"2.000"	"3p5.3d2.(3P). (2D*).4s"	"1D*"	"2.000"		"T10439"	"L5267"	
"123.8198"	"0.0014"	"7"	"1.1e+08"	"3.4e-04"	D	"0.0000000"	"7.35962"	"3p6.3d2"	"3F"	"2.000"	"3p5.3d2.(1D). (2F*).4s"	"1F*"	"3.000"		"T10439"	"L5267"	
"124.0304"	"0.0022"	"110"	"1.9e+10"	"6.2e-02"	D+	"0.1938809"	"7.54101"	"3p6.3d2"	"3P"	"2.000"	"3p5.3d2.(3P). (2D*).4s"	"3D*"	"3.000"		"u37"	"L5267"	
"124.0596"	"0.0015"	"9"	"1.1e+09"	"7.7e-03"	D	"0.182618"	"7.52801"	"3p6.3d2"	"3P"	"0"	"3p5.3d2.(3P). (2S*).4s"	"3S*"	"1.000"		"T10439"	"L5267"	
"124.1195"	"0.0015"	"18"	"3.3e+09"	"7.6e-03"	D	"0.186161"	"7.52801"	"3p6.3d2"	"3P"	"1.000"	"3p5.3d2.(3P). (2S*).4s"	"3S*"	"1.000"		"T10439"	"L5267"	
"124.2501"	"0.0015"	"18"	"2.8e+09"	"3.9e-03"	D	"0.1938809"	"7.52801"	"3p6.3d2"	"3P"	"2.000"	"3p5.3d2.(3P). (2S*).4s"	"3S*"	"1.000"		"T10439"	"L5267"	
"124.382"	"0.003"	"37*"	"1.7e+07"	"4.e-05"	E	"0.263570"	"7.58993"	"3p6.3d2"	"1G"	"4.000"	"3p5.3d2.(1G). (2G*).4s"	"3G*"	"4.000"		"T10439"	"L5267"	
"124.3839"	"0.0022"	"37*"	"1.7e+09"	"4.9e-03"	D	"0.263570"	"7.58982"	"3p6.3d2"	"1G"	"4.000"	"3p5.3d2.(1G). (2G*).4s"	"3G*"	"5.000"		"T10439"	"L5267"	
"124.4161"	"0.0015"	"35"	"1.1e+10"	"4.4e-02"	D+	"0.186161"	"7.51051"	"3p6.3d2"	"3P"	"1.000"	"3p5.3d2.(3P). (2D*).4s"	"3D*"	"2.000"		"u37"	"L5267"	
"124.4245"	"0.0020"	"16"	"1.0e+09"	"3.e-03"	E	"0.0212278"	"7.34509"	"3p6.3d2"	"3F"	"4.000"	"3p5.3d2.(1G). (2H*).4s"	"1H*"	"5.000"		"u37"	"L5267"	
"124.5474"	"0.0016"	"36"	"5.7e+09"	"1.3e-02"	D	"0.1938809"	"7.51051"	"3p6.3d2"	"3P"	"2.000"	"3p5.3d2.(3P). (2D*).4s"	"3D*"	"2.000"		"T10439"	"L5267"	
"124.5878"	"0.0017"	"18"	"4.2e+09"	"2.9e-02"	D	"0.182618"	"7.49688"	"3p6.3d2"	"3P"	"0"	"3p5.3d2.(3P). (2D*).4s"	"3D*"	"1.000"		"u37"	"L5267"	
"124.6481"	"0.0017"	"18"	"3.3e+09"	"7.7e-03"	D	"0.186161"	"7.49688"	"3p6.3d2"	"3P"	"1.000"	"3p5.3d2.(3P). (2D*).4s"	"3D*"	"1.000"		"T10439"	"L5267"	
"124.7799"	"0.0017"	"31*"	"1.9e+08"	"2.6e-04"	D	"0.1938809"	"7.49688"	"3p6.3d2"	"3P"	"2.000"	"3p5.3d2.(3P). (2D*).4s"	"3D*"	"1.000"		"T10439"	"L5267"	
